# Gene Family	demo_Abundance-RPKs
UniRef90_A0A015SXD6: NO_NAME	3.7453183521
UniRef90_A0A015SXD6: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	3.7453183521
UniRef90_A6KX20: Transcriptional regulator	3.7453183521
UniRef90_A6KX20: Transcriptional regulator|g__Bacteroides.s__Bacteroides_vulgatus	3.7453183521
UniRef90_C3QU91: NO_NAME	3.7453183521
UniRef90_C3QU91: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	3.7453183521
UniRef90_I8Z9V7: RHS repeat-associated core domain-containing protein (Fragment)	3.7453183521
UniRef90_I8Z9V7: RHS repeat-associated core domain-containing protein (Fragment)|g__Bacteroides.s__Bacteroides_dorei	3.7453183521
UniRef90_I9QNV0: NO_NAME	3.7453183521
UniRef90_I9QNV0: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	3.7453183521
UniRef90_I9RF94: NO_NAME	3.7453183521
UniRef90_I9RF94: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	3.7453183521
UniRef90_K6AYF6: NO_NAME	3.7453183521
UniRef90_K6AYF6: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	3.7453183521
UniRef90_Q64WL3: NO_NAME	3.7453183521
UniRef90_Q64WL3: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	3.7453183521
UniRef90_R6I003: NO_NAME	3.7453183521
UniRef90_R6I003: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	3.7453183521
UniRef90_R9H526: NO_NAME	3.7453183521
UniRef90_R9H526: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	3.7453183521
UniRef90_R6HG28: NO_NAME	3.7369207773
UniRef90_R6HG28: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	2.9895366218
UniRef90_R6HG28: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	0.7473841555
UniRef90_I8WB03: SusC/RagA family TonB-linked outer membrane protein	3.7348272642
UniRef90_I8WB03: SusC/RagA family TonB-linked outer membrane protein|g__Bacteroides.s__Bacteroides_dorei	3.7348272642
UniRef90_A6KXV9: NO_NAME	3.7313432836
UniRef90_A6KXV9: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	2.4875621891
UniRef90_A6KXV9: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	1.2437810945
UniRef90_F0R8Z9: NO_NAME	3.7313432836
UniRef90_F0R8Z9: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	2.4875621891
UniRef90_F0R8Z9: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	1.2437810945
UniRef90_I9QX22: Signal peptidase I	3.7313432836
UniRef90_I9QX22: Signal peptidase I|g__Bacteroides.s__Bacteroides_dorei	3.7313432836
UniRef90_R9H5M7: NO_NAME	3.7313432836
UniRef90_R9H5M7: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	3.7313432836
UniRef90_R7NWF0: NO_NAME	3.7299612397
UniRef90_R7NWF0: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	1.8832391714
UniRef90_R7NWF0: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	1.8467220683
UniRef90_C3RGP9: SusD family protein	3.7273695421
UniRef90_C3RGP9: SusD family protein|g__Bacteroides.s__Bacteroides_vulgatus	3.1948881789
UniRef90_C3RGP9: SusD family protein|g__Bacteroides.s__Bacteroides_dorei	0.5324813632
UniRef90_A6KWB7: NO_NAME	3.7243947858
UniRef90_A6KWB7: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	3.7243947858
UniRef90_A6L5C6: Chloramphenicol acetyltransferase	3.7243947858
UniRef90_A6L5C6: Chloramphenicol acetyltransferase|g__Bacteroides.s__Bacteroides_dorei	3.7243947858
UniRef90_I9RE58: NO_NAME	3.7243947858
UniRef90_I9RE58: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	3.7243947858
UniRef90_R5UBD2: NO_NAME	3.7243947858
UniRef90_R5UBD2: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	3.7243947858
UniRef90_R6HL43: NO_NAME	3.7243947858
UniRef90_R6HL43: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	3.7243947858
UniRef90_R7NWD9: NO_NAME	3.7243947858
UniRef90_R7NWD9: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	3.7243947858
UniRef90_R7NXW7: Permease	3.7140204271
UniRef90_R7NXW7: Permease|g__Bacteroides.s__Bacteroides_dorei	1.8570102136
UniRef90_R7NXW7: Permease|g__Bacteroides.s__Bacteroides_vulgatus	1.8570102136
UniRef90_A6KXG2: NO_NAME	3.7053901383
UniRef90_A6KXG2: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	2.2172949002
UniRef90_A6KXG2: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	1.4880952381
UniRef90_R6HTE0: NO_NAME	3.7037037037
UniRef90_R6HTE0: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	3.0864197531
UniRef90_R6HTE0: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	0.6172839506
UniRef90_A6KZZ4: Phosphate butyryltransferase	3.7037037037
UniRef90_A6KZZ4: Phosphate butyryltransferase|g__Bacteroides.s__Bacteroides_vulgatus	2.4691358025
UniRef90_A6KZZ4: Phosphate butyryltransferase|g__Bacteroides.s__Bacteroides_dorei	1.2345679012
UniRef90_A6L4T4: Lipoprotein signal peptidase	3.7037037037
UniRef90_A6L4T4: Lipoprotein signal peptidase|g__Bacteroides.s__Bacteroides_dorei	1.8518518519
UniRef90_A6L4T4: Lipoprotein signal peptidase|g__Bacteroides.s__Bacteroides_vulgatus	1.8518518519
UniRef90_A6L553: Site-specific recombinase, resolvase	3.7037037037
UniRef90_A6L553: Site-specific recombinase, resolvase|g__Bacteroides.s__Bacteroides_vulgatus	3.7037037037
UniRef90_D4VDR9: Metallo-beta-lactamase domain protein	3.7037037037
UniRef90_D4VDR9: Metallo-beta-lactamase domain protein|g__Bacteroides.s__Bacteroides_dorei	3.7037037037
UniRef90_E5X045: NO_NAME	3.7037037037
UniRef90_E5X045: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	3.7037037037
UniRef90_I9F4C7: NO_NAME	3.7037037037
UniRef90_I9F4C7: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	3.7037037037
UniRef90_I9FRU7: NO_NAME	3.7037037037
UniRef90_I9FRU7: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	3.7037037037
UniRef90_Q64SI2: NO_NAME	3.7037037037
UniRef90_Q64SI2: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	3.7037037037
UniRef90_R6IG43: NO_NAME	3.7037037037
UniRef90_R6IG43: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	3.7037037037
UniRef90_R7NPU3: Serine O-acetyltransferase	3.7037037037
UniRef90_R7NPU3: Serine O-acetyltransferase|g__Bacteroides.s__Bacteroides_vulgatus	2.4691358025
UniRef90_R7NPU3: Serine O-acetyltransferase|g__Bacteroides.s__Bacteroides_dorei	1.2345679012
UniRef90_R9H485: NO_NAME	3.7037037037
UniRef90_R9H485: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	3.7037037037
UniRef90_I9QMY3: NO_NAME	3.6934441367
UniRef90_I9QMY3: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	3.6934441367
UniRef90_I9RCE5: Glycosyltransferase	3.6900369004
UniRef90_I9RCE5: Glycosyltransferase|g__Bacteroides.s__Bacteroides_dorei	3.6900369004
UniRef90_R6HHX5: NO_NAME	3.6900369004
UniRef90_R6HHX5: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	3.6900369004
UniRef90_R6IFA6: NO_NAME	3.6900369004
UniRef90_R6IFA6: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	3.6900369004
UniRef90_R7NYK6: NO_NAME	3.6900369004
UniRef90_R7NYK6: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	3.6900369004
UniRef90_R7NX74: NO_NAME	3.6866359447
UniRef90_R7NX74: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	3.6866359447
UniRef90_R6HLC7: Drug resistance transporter Bcr/CflA subfamily	3.6832412523
UniRef90_R6HLC7: Drug resistance transporter Bcr/CflA subfamily|g__Bacteroides.s__Bacteroides_dorei	3.6832412523
UniRef90_R6I0P4: NO_NAME	3.6832412523
UniRef90_R6I0P4: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	3.6832412523
UniRef90_R7P5T5: NO_NAME	3.6832412523
UniRef90_R7P5T5: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	1.8416206262
UniRef90_R7P5T5: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	1.8416206262
UniRef90_R9HVX5: NO_NAME	3.6832412523
UniRef90_R9HVX5: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	3.6832412523
UniRef90_A6KZ47: 3-oxoacyl-[acyl-carrier-protein] synthase	3.6764705882
UniRef90_A6KZ47: 3-oxoacyl-[acyl-carrier-protein] synthase|g__Bacteroides.s__Bacteroides_dorei	2.4509803922
UniRef90_A6KZ47: 3-oxoacyl-[acyl-carrier-protein] synthase|g__Bacteroides.s__Bacteroides_vulgatus	1.2254901961
UniRef90_A6L7P5: Lysine--tRNA ligase	3.6764705882
UniRef90_A6L7P5: Lysine--tRNA ligase|g__Bacteroides.s__Bacteroides_dorei	3.0637254902
UniRef90_A6L7P5: Lysine--tRNA ligase|g__Bacteroides.s__Bacteroides_vulgatus	0.6127450980
UniRef90_R6HJ39: NO_NAME	3.6764705882
UniRef90_R6HJ39: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	2.4509803922
UniRef90_R6HJ39: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	1.2254901961
UniRef90_R6IGT0: ABC transporter ATP-binding protein	3.6764705882
UniRef90_R6IGT0: ABC transporter ATP-binding protein|g__Bacteroides.s__Bacteroides_dorei	3.6764705882
UniRef90_A6KXS0: Acetate kinase	3.6694973373
UniRef90_A6KXS0: Acetate kinase|g__Bacteroides.s__Bacteroides_dorei	1.9212295869
UniRef90_A6KXS0: Acetate kinase|g__Bacteroides.s__Bacteroides_vulgatus	1.7482677504
UniRef90_D6D2J4: Uncharacterized protein conserved in bacteria	3.6630036630
UniRef90_D6D2J4: Uncharacterized protein conserved in bacteria|g__Bacteroides.s__Bacteroides_vulgatus	3.6630036630
UniRef90_I9R223: NO_NAME	3.6630036630
UniRef90_I9R223: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	3.6630036630
UniRef90_Q8ABY4: NO_NAME	3.6630036630
UniRef90_Q8ABY4: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	3.6630036630
UniRef90_Q8A8P4: Transcriptional regulator	3.6496350365
UniRef90_Q8A8P4: Transcriptional regulator|g__Bacteroides.s__Bacteroides_dorei	3.6496350365
UniRef90_A6L0Y6: NO_NAME	3.6429872495
UniRef90_A6L0Y6: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	3.6429872495
UniRef90_D2ET08: NO_NAME	3.6429872495
UniRef90_D2ET08: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	3.6429872495
UniRef90_R6HM96: TIGR00153 family protein	3.6429872495
UniRef90_R6HM96: TIGR00153 family protein|g__Bacteroides.s__Bacteroides_vulgatus	3.6429872495
UniRef90_R6HTU0: NO_NAME	3.6429872495
UniRef90_R6HTU0: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	2.4286581664
UniRef90_R6HTU0: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	1.2143290832
UniRef90_R7NZZ8: NO_NAME	3.6429872495
UniRef90_R7NZZ8: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	3.6429872495
UniRef90_R9H4D5: PRTRC system ParB family protein	3.6363636364
UniRef90_R9H4D5: PRTRC system ParB family protein|g__Bacteroides.s__Bacteroides_vulgatus	3.6363636364
UniRef90_A6L6S9: Acriflavine resistance protein A	3.6330608538
UniRef90_A6L6S9: Acriflavine resistance protein A|g__Bacteroides.s__Bacteroides_dorei	3.6330608538
UniRef90_I8WTD1: NO_NAME	3.6330608538
UniRef90_I8WTD1: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	3.6330608538
UniRef90_R6IJD7: NO_NAME	3.6323394106
UniRef90_R6IJD7: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	2.4242424242
UniRef90_R6IJD7: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	1.2080969864
UniRef90_I9J2P9: NO_NAME	3.6231884058
UniRef90_I9J2P9: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	3.6231884058
UniRef90_R6RZC5: V-type ATP synthase alpha chain	3.6231884058
UniRef90_R6RZC5: V-type ATP synthase alpha chain|g__Bacteroides.s__Bacteroides_dorei	1.8115942029
UniRef90_R6RZC5: V-type ATP synthase alpha chain|g__Bacteroides.s__Bacteroides_vulgatus	1.8115942029
UniRef90_A6L0V4: Redox-sensing transcriptional repressor Rex	3.6231884058
UniRef90_A6L0V4: Redox-sensing transcriptional repressor Rex|g__Bacteroides.s__Bacteroides_dorei	3.6231884058
UniRef90_A6L5J1: 2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase	3.6231884058
UniRef90_A6L5J1: 2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase|g__Bacteroides.s__Bacteroides_vulgatus	3.6231884058
UniRef90_A6L6A7: NO_NAME	3.6231884058
UniRef90_A6L6A7: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	1.8115942029
UniRef90_A6L6A7: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	1.8115942029
UniRef90_I8V468: NO_NAME	3.6231884058
UniRef90_I8V468: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	3.6231884058
UniRef90_Q5L896: 50S ribosomal protein L7/L12	3.6231884058
UniRef90_Q5L896: 50S ribosomal protein L7/L12|g__Bacteroides.s__Bacteroides_vulgatus	3.6231884058
UniRef90_R6HGH0: NO_NAME	3.6231884058
UniRef90_R6HGH0: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	3.6231884058
UniRef90_R6HIN3: Exonuclease SbcCD D subunit	3.6231884058
UniRef90_R6HIN3: Exonuclease SbcCD D subunit|g__Bacteroides.s__Bacteroides_dorei	1.8115942029
UniRef90_R6HIN3: Exonuclease SbcCD D subunit|g__Bacteroides.s__Bacteroides_vulgatus	1.8115942029
UniRef90_R6HTR4: NO_NAME	3.6231884058
UniRef90_R6HTR4: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	3.6231884058
UniRef90_R6Z924: Excisionase	3.6231884058
UniRef90_R6Z924: Excisionase|g__Bacteroides.s__Bacteroides_dorei	3.6231884058
UniRef90_R9H570: NO_NAME	3.6231884058
UniRef90_R9H570: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	3.6231884058
UniRef90_A6KY18: Glycoside hydrolase family 92	3.6133694670
UniRef90_A6KY18: Glycoside hydrolase family 92|g__Bacteroides.s__Bacteroides_dorei	2.7100271003
UniRef90_A6KY18: Glycoside hydrolase family 92|g__Bacteroides.s__Bacteroides_vulgatus	0.9033423668
UniRef90_I9QRT4: NO_NAME	3.6133694670
UniRef90_I9QRT4: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	3.6133694670
UniRef90_R5W667: NO_NAME	3.6129503299
UniRef90_R5W667: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	2.4968789014
UniRef90_R5W667: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	1.1160714286
UniRef90_I8WC82: NO_NAME	3.6101083032
UniRef90_I8WC82: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	3.6101083032
UniRef90_A6L6Y6: Glycoside hydrolase family 2, candidate beta-glycosidase	3.6063884596
UniRef90_A6L6Y6: Glycoside hydrolase family 2, candidate beta-glycosidase|g__Bacteroides.s__Bacteroides_dorei	3.6063884596
UniRef90_R6HIG3: NO_NAME	3.6063127958
UniRef90_R6HIG3: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	3.6063127958
UniRef90_A6L585: Aspartate--tRNA ligase	3.6036036036
UniRef90_A6L585: Aspartate--tRNA ligase|g__Bacteroides.s__Bacteroides_dorei	3.6036036036
UniRef90_A6L5A0: Na+-translocating NADH-quinone reductase subunit B	3.6036036036
UniRef90_A6L5A0: Na+-translocating NADH-quinone reductase subunit B|g__Bacteroides.s__Bacteroides_vulgatus	2.7027027027
UniRef90_A6L5A0: Na+-translocating NADH-quinone reductase subunit B|g__Bacteroides.s__Bacteroides_dorei	0.9009009009
UniRef90_R9HLN0: NO_NAME	3.6036036036
UniRef90_R9HLN0: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	3.6036036036
UniRef90_R9HN26: NO_NAME	3.6036036036
UniRef90_R9HN26: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	3.6036036036
UniRef90_R7P1N5: NO_NAME	3.5997120230
UniRef90_R7P1N5: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	2.8797696184
UniRef90_R7P1N5: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	0.7199424046
UniRef90_R9I335: NO_NAME	3.5971223022
UniRef90_R9I335: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	2.3980815348
UniRef90_R9I335: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	1.1990407674
UniRef90_UPI0004697FB6: MULTISPECIES_phosphoglycerate mutase	3.5938903863
UniRef90_UPI0004697FB6: MULTISPECIES_phosphoglycerate mutase|g__Bacteroides.s__Bacteroides_vulgatus	3.5938903863
UniRef90_R6HMP2: NO_NAME	3.5895917925
UniRef90_R6HMP2: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	2.9922202274
UniRef90_R6HMP2: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	0.5973715651
UniRef90_A6L793: Xylulose kinase	3.5842293907
UniRef90_A6L793: Xylulose kinase|g__Bacteroides.s__Bacteroides_dorei	2.1505376344
UniRef90_A6L793: Xylulose kinase|g__Bacteroides.s__Bacteroides_vulgatus	1.4336917563
UniRef90_A6L092: NO_NAME	3.5842293907
UniRef90_A6L092: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	3.5842293907
UniRef90_A6L1U2: NO_NAME	3.5842293907
UniRef90_A6L1U2: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	2.6881720430
UniRef90_A6L1U2: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	0.8960573477
UniRef90_A6L5J5: Probable transaldolase	3.5842293907
UniRef90_A6L5J5: Probable transaldolase|g__Bacteroides.s__Bacteroides_dorei	1.7921146953
UniRef90_A6L5J5: Probable transaldolase|g__Bacteroides.s__Bacteroides_vulgatus	1.7921146953
UniRef90_C3R7K5: AMP-binding enzyme	3.5842293907
UniRef90_C3R7K5: AMP-binding enzyme|g__Bacteroides.s__Bacteroides_dorei	3.5842293907
UniRef90_D1K640: Endonuclease/exonuclease/phosphatase family protein	3.5842293907
UniRef90_D1K640: Endonuclease/exonuclease/phosphatase family protein|g__Bacteroides.s__Bacteroides_dorei	3.5842293907
UniRef90_I9G1D2: NO_NAME	3.5842293907
UniRef90_I9G1D2: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	3.5842293907
UniRef90_Q64SE6: NO_NAME	3.5778175313
UniRef90_Q64SE6: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	3.5778175313
UniRef90_A6KXB2: Glycerol kinase 2	3.5765379113
UniRef90_A6KXB2: Glycerol kinase 2|g__Bacteroides.s__Bacteroides_dorei	2.1459227468
UniRef90_A6KXB2: Glycerol kinase 2|g__Bacteroides.s__Bacteroides_vulgatus	1.4306151645
UniRef90_D4V8X7: NO_NAME	3.5746201966
UniRef90_D4V8X7: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	3.5746201966
UniRef90_R7P2U4: CobW/P47K family protein	3.5738217556
UniRef90_R7P2U4: CobW/P47K family protein|g__Bacteroides.s__Bacteroides_vulgatus	2.7548209366
UniRef90_R7P2U4: CobW/P47K family protein|g__Bacteroides.s__Bacteroides_dorei	0.8190008190
UniRef90_R6HKC7: SusC/RagA family TonB-linked outer membrane protein	3.5724100027
UniRef90_R6HKC7: SusC/RagA family TonB-linked outer membrane protein|g__Bacteroides.s__Bacteroides_dorei	2.4732069250
UniRef90_R6HKC7: SusC/RagA family TonB-linked outer membrane protein|g__Bacteroides.s__Bacteroides_vulgatus	1.0992030778
UniRef90_A6KZ08: Uracil phosphoribosyltransferase	3.5650623886
UniRef90_A6KZ08: Uracil phosphoribosyltransferase|g__Bacteroides.s__Bacteroides_dorei	3.5650623886
UniRef90_R9H0W0: NO_NAME	3.5650623886
UniRef90_R9H0W0: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	3.5650623886
UniRef90_I9PIS9: NO_NAME	3.5603026257
UniRef90_I9PIS9: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	3.5603026257
UniRef90_R9HG07: NO_NAME	3.5588991476
UniRef90_R9HG07: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	3.5588991476
UniRef90_A6L5J9: Aspartate carbamoyltransferase	3.5587188612
UniRef90_A6L5J9: Aspartate carbamoyltransferase|g__Bacteroides.s__Bacteroides_vulgatus	3.5587188612
UniRef90_A6L2D9: NO_NAME	3.5460992908
UniRef90_A6L2D9: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	3.5460992908
UniRef90_A6L745: NO_NAME	3.5460992908
UniRef90_A6L745: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	3.5460992908
UniRef90_A6L7T5: Uracil-DNA glycosylase	3.5460992908
UniRef90_A6L7T5: Uracil-DNA glycosylase|g__Bacteroides.s__Bacteroides_vulgatus	3.5460992908
UniRef90_I9QS58: NO_NAME	3.5460992908
UniRef90_I9QS58: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	3.5460992908
UniRef90_J9D529: Single-strand binding family protein	3.5460992908
UniRef90_J9D529: Single-strand binding family protein|g__Bacteroides.s__Bacteroides_dorei	3.5460992908
UniRef90_Q5L8D3: 30S ribosomal protein S13	3.5460992908
UniRef90_Q5L8D3: 30S ribosomal protein S13|g__Bacteroides.s__Bacteroides_dorei	3.5460992908
UniRef90_A6L7E4: LL-diaminopimelate aminotransferase	3.5366931919
UniRef90_A6L7E4: LL-diaminopimelate aminotransferase|g__Bacteroides.s__Bacteroides_dorei	1.7683465959
UniRef90_A6L7E4: LL-diaminopimelate aminotransferase|g__Bacteroides.s__Bacteroides_vulgatus	1.7683465959
UniRef90_R7NZ81: NO_NAME	3.5366931919
UniRef90_R7NZ81: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	3.5366931919
UniRef90_I8WQD0: NO_NAME	3.5335689046
UniRef90_I8WQD0: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	3.5335689046
UniRef90_C3RE97: NO_NAME	3.5318255184
UniRef90_C3RE97: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	3.5318255184
UniRef90_D4V4L9: ROK family protein	3.5273368607
UniRef90_D4V4L9: ROK family protein|g__Bacteroides.s__Bacteroides_vulgatus	3.5273368607
UniRef90_I8W9J3: NO_NAME	3.5273368607
UniRef90_I8W9J3: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	3.5273368607
UniRef90_I9PIY2: NO_NAME	3.5273368607
UniRef90_I9PIY2: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	3.5273368607
UniRef90_I9RD14: NO_NAME	3.5273368607
UniRef90_I9RD14: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	3.5273368607
UniRef90_R6IGR7: NO_NAME	3.5273368607
UniRef90_R6IGR7: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	3.5273368607
UniRef90_R6IGU7: NO_NAME	3.5273368607
UniRef90_R6IGU7: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	3.5273368607
UniRef90_I8ZHA0: NO_NAME	3.5264275170
UniRef90_I8ZHA0: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	3.5264275170
UniRef90_R6HWG8: TonB-dependent receptor plug domain protein	3.5228243418
UniRef90_R6HWG8: TonB-dependent receptor plug domain protein|g__Bacteroides.s__Bacteroides_dorei	3.1963470320
UniRef90_R6HWG8: TonB-dependent receptor plug domain protein|g__Bacteroides.s__Bacteroides_vulgatus	0.3264773098
UniRef90_R6HW03: SusC/RagA family TonB-linked outer membrane protein	3.5222542427
UniRef90_R6HW03: SusC/RagA family TonB-linked outer membrane protein|g__Bacteroides.s__Bacteroides_dorei	3.5222542427
UniRef90_A6L3E7: Dihydroxy-acid dehydratase	3.5211267606
UniRef90_A6L3E7: Dihydroxy-acid dehydratase|g__Bacteroides.s__Bacteroides_vulgatus	3.5211267606
UniRef90_R6Y9C3: NO_NAME	3.5211267606
UniRef90_R6Y9C3: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	3.5211267606
UniRef90_R6I076: NO_NAME	3.5211267606
UniRef90_R6I076: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	3.5211267606
UniRef90_A6L7Q7: Major facilitator family transporter	3.5180299033
UniRef90_A6L7Q7: Major facilitator family transporter|g__Bacteroides.s__Bacteroides_dorei	2.6385224274
UniRef90_A6L7Q7: Major facilitator family transporter|g__Bacteroides.s__Bacteroides_vulgatus	0.8795074758
UniRef90_Q64S46: Oxaloacetate decarboxylase beta chain	3.5180299033
UniRef90_Q64S46: Oxaloacetate decarboxylase beta chain|g__Bacteroides.s__Bacteroides_dorei	1.7590149516
UniRef90_Q64S46: Oxaloacetate decarboxylase beta chain|g__Bacteroides.s__Bacteroides_vulgatus	1.7590149516
UniRef90_Q64UJ7: NO_NAME	3.5180299033
UniRef90_Q64UJ7: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	3.5180299033
UniRef90_R6HX44: Anaerobic sulfatase-maturating enzyme	3.5180299033
UniRef90_R6HX44: Anaerobic sulfatase-maturating enzyme|g__Bacteroides.s__Bacteroides_dorei	2.6385224274
UniRef90_R6HX44: Anaerobic sulfatase-maturating enzyme|g__Bacteroides.s__Bacteroides_vulgatus	0.8795074758
UniRef90_A6KYR7: Hemolysin erythrocyte lysis protein 2	3.5149384886
UniRef90_A6KYR7: Hemolysin erythrocyte lysis protein 2|g__Bacteroides.s__Bacteroides_vulgatus	3.5149384886
UniRef90_C3R7Z6: NO_NAME	3.5128805621
UniRef90_C3R7Z6: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	3.5128805621
UniRef90_A6L1W9: NO_NAME	3.5087719298
UniRef90_A6L1W9: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	3.5087719298
UniRef90_A6L4E1: NO_NAME	3.5087719298
UniRef90_A6L4E1: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	1.7543859649
UniRef90_A6L4E1: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	1.7543859649
UniRef90_C3Q5C8: NO_NAME	3.5087719298
UniRef90_C3Q5C8: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	3.5087719298
UniRef90_C3R6B7: NO_NAME	3.5087719298
UniRef90_C3R6B7: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	3.5087719298
UniRef90_I9QJ93: NO_NAME	3.5087719298
UniRef90_I9QJ93: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	3.5087719298
UniRef90_Q64SH6: NO_NAME	3.5087719298
UniRef90_Q64SH6: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	3.5087719298
UniRef90_R6HKH1: NO_NAME	3.5087719298
