# Gene Family	demo_Abundance-RPKs
UniRef90_I8W0V4	150.103
UniRef90_I8W0V4|g__Bacteroides.s__Bacteroides_dorei	150.103
UniRef90_I9J611	149.85
UniRef90_I9J611|g__Bacteroides.s__Bacteroides_vulgatus	99.5581
UniRef90_I9J611|g__Bacteroides.s__Bacteroides_dorei	50.2922
UniRef90_R9I8Y7	149.721
UniRef90_R9I8Y7|g__Bacteroides.s__Bacteroides_dorei	149.721
UniRef90_C3R9M1	149.643
UniRef90_C3R9M1|g__Bacteroides.s__Bacteroides_dorei	119.714
UniRef90_C3R9M1|g__Bacteroides.s__Bacteroides_vulgatus	29.9285
UniRef90_A6KWI7	149.337
UniRef90_A6KWI7|g__Bacteroides.s__Bacteroides_vulgatus	149.337
UniRef90_A6KX10	149.337
UniRef90_A6KX10|g__Bacteroides.s__Bacteroides_dorei	149.337
UniRef90_I9R3S8	149.337
UniRef90_I9R3S8|g__Bacteroides.s__Bacteroides_dorei	149.337
UniRef90_Q8ABZ4	149.337
UniRef90_Q8ABZ4|g__Bacteroides.s__Bacteroides_dorei	74.6686
UniRef90_Q8ABZ4|g__Bacteroides.s__Bacteroides_vulgatus	74.6686
UniRef90_R6HLW5	149.337
UniRef90_R6HLW5|g__Bacteroides.s__Bacteroides_dorei	149.337
UniRef90_A6KZ39	149.033
UniRef90_A6KZ39|g__Bacteroides.s__Bacteroides_dorei	119.226
UniRef90_A6KZ39|g__Bacteroides.s__Bacteroides_vulgatus	29.8066
UniRef90_A6L7W0	148.985
UniRef90_A6L7W0|g__Bacteroides.s__Bacteroides_vulgatus	93.0193
UniRef90_A6L7W0|g__Bacteroides.s__Bacteroides_dorei	55.9657
UniRef90_R6HIJ0	148.957
UniRef90_R6HIJ0|g__Bacteroides.s__Bacteroides_dorei	148.957
UniRef90_R7NQ79	148.957
UniRef90_R7NQ79|g__Bacteroides.s__Bacteroides_dorei	148.957
UniRef90_R6HJJ6	148.923
UniRef90_R6HJJ6|g__Bacteroides.s__Bacteroides_vulgatus	148.923
UniRef90_A6L2R0	148.831
UniRef90_A6L2R0|g__Bacteroides.s__Bacteroides_vulgatus	148.831
UniRef90_R9H4G5	148.831
UniRef90_R9H4G5|g__Bacteroides.s__Bacteroides_vulgatus	148.831
UniRef90_A6L1E2	148.724
UniRef90_A6L1E2|g__Bacteroides.s__Bacteroides_dorei	102.702
UniRef90_A6L1E2|g__Bacteroides.s__Bacteroides_vulgatus	46.0221
UniRef90_R7NRE8	148.579
UniRef90_R7NRE8|g__Bacteroides.s__Bacteroides_dorei	74.2895
UniRef90_R7NRE8|g__Bacteroides.s__Bacteroides_vulgatus	74.2895
UniRef90_R7P3N1	148.579
UniRef90_R7P3N1|g__Bacteroides.s__Bacteroides_vulgatus	148.579
UniRef90_A6L740	148.428
UniRef90_A6L740|g__Bacteroides.s__Bacteroides_dorei	89.057
UniRef90_A6L740|g__Bacteroides.s__Bacteroides_vulgatus	59.3713
UniRef90_A6L113	148.161
UniRef90_A6L113|g__Bacteroides.s__Bacteroides_vulgatus	148.161
UniRef90_A6LIP2	147.829
UniRef90_A6LIP2|g__Bacteroides.s__Bacteroides_dorei	147.829
UniRef90_I8WFJ8	147.829
UniRef90_I8WFJ8|g__Bacteroides.s__Bacteroides_dorei	147.829
UniRef90_I9QQW6	147.829
UniRef90_I9QQW6|g__Bacteroides.s__Bacteroides_dorei	147.829
UniRef90_Q64SD6	147.829
UniRef90_Q64SD6|g__Bacteroides.s__Bacteroides_dorei	147.829
UniRef90_R6HL13	147.829
UniRef90_R6HL13|g__Bacteroides.s__Bacteroides_dorei	73.9143
UniRef90_R6HL13|g__Bacteroides.s__Bacteroides_vulgatus	73.9143
UniRef90_R6HTP8	147.829
UniRef90_R6HTP8|g__Bacteroides.s__Bacteroides_vulgatus	147.829
UniRef90_R9HMX6	147.829
UniRef90_R9HMX6|g__Bacteroides.s__Bacteroides_vulgatus	147.829
UniRef90_C6Z3C5	147.829
UniRef90_C6Z3C5|g__Bacteroides.s__Bacteroides_vulgatus	147.829
UniRef90_A6L237	147.829
UniRef90_A6L237|g__Bacteroides.s__Bacteroides_vulgatus	79.6
UniRef90_A6L237|g__Bacteroides.s__Bacteroides_dorei	68.2286
UniRef90_A6KWM9	147.333
UniRef90_A6KWM9|g__Bacteroides.s__Bacteroides_dorei	98.2217
UniRef90_A6KWM9|g__Bacteroides.s__Bacteroides_vulgatus	49.1109
UniRef90_Q5L8D6	147.333
UniRef90_Q5L8D6|g__Bacteroides.s__Bacteroides_vulgatus	98.2217
UniRef90_Q5L8D6|g__Bacteroides.s__Bacteroides_dorei	49.1109
UniRef90_A6L4A2	147.086
UniRef90_A6L4A2|g__Bacteroides.s__Bacteroides_dorei	147.086
UniRef90_I8UU25	147.086
UniRef90_I8UU25|g__Bacteroides.s__Bacteroides_dorei	147.086
UniRef90_R6HTA2	147.086
UniRef90_R6HTA2|g__Bacteroides.s__Bacteroides_dorei	147.086
UniRef90_R7P682	147.086
UniRef90_R7P682|g__Bacteroides.s__Bacteroides_vulgatus	147.086
UniRef90_R7NZP0	146.84
UniRef90_R7NZP0|g__Bacteroides.s__Bacteroides_dorei	122.367
UniRef90_R7NZP0|g__Bacteroides.s__Bacteroides_vulgatus	24.4733
UniRef90_A6KZV7	146.84
UniRef90_A6KZV7|g__Bacteroides.s__Bacteroides_vulgatus	97.8932
UniRef90_A6KZV7|g__Bacteroides.s__Bacteroides_dorei	48.9466
UniRef90_A6L2V0	146.717
UniRef90_A6L2V0|g__Bacteroides.s__Bacteroides_dorei	73.3586
UniRef90_A6L2V0|g__Bacteroides.s__Bacteroides_vulgatus	73.3586
UniRef90_A6L4U3	146.35
UniRef90_A6L4U3|g__Bacteroides.s__Bacteroides_dorei	146.35
UniRef90_A6L5E7	146.35
UniRef90_A6L5E7|g__Bacteroides.s__Bacteroides_dorei	146.35
UniRef90_C3QUE3	146.35
UniRef90_C3QUE3|g__Bacteroides.s__Bacteroides_dorei	146.35
UniRef90_G1ULE5	146.35
UniRef90_G1ULE5|g__Bacteroides.s__Bacteroides_dorei	146.35
UniRef90_I9FKC2	146.35
UniRef90_I9FKC2|g__Bacteroides.s__Bacteroides_dorei	146.35
UniRef90_I9PI92	146.35
UniRef90_I9PI92|g__Bacteroides.s__Bacteroides_vulgatus	146.35
UniRef90_I9UAG4	146.35
UniRef90_I9UAG4|g__Bacteroides.s__Bacteroides_vulgatus	146.35
UniRef90_Q9AE24	146.35
UniRef90_Q9AE24|g__Bacteroides.s__Bacteroides_dorei	146.35
UniRef90_R6HKR3	146.35
UniRef90_R6HKR3|g__Bacteroides.s__Bacteroides_vulgatus	146.35
UniRef90_R6HQN1	146.35
UniRef90_R6HQN1|g__Bacteroides.s__Bacteroides_dorei	146.35
UniRef90_R6II60	146.35
UniRef90_R6II60|g__Bacteroides.s__Bacteroides_dorei	146.35
UniRef90_R6IJA7	146.35
UniRef90_R6IJA7|g__Bacteroides.s__Bacteroides_dorei	146.35
UniRef90_R7NX82	146.35
UniRef90_R7NX82|g__Bacteroides.s__Bacteroides_dorei	97.5669
UniRef90_R7NX82|g__Bacteroides.s__Bacteroides_vulgatus	48.7835
UniRef90_R7NZL0	146.35
UniRef90_R7NZL0|g__Bacteroides.s__Bacteroides_vulgatus	146.35
UniRef90_R7P6A0	146.35
UniRef90_R7P6A0|g__Bacteroides.s__Bacteroides_dorei	146.35
UniRef90_R9HPX3	146.35
UniRef90_R9HPX3|g__Bacteroides.s__Bacteroides_vulgatus	146.35
UniRef90_R7P3C2	146.35
UniRef90_R7P3C2|g__Bacteroides.s__Bacteroides_dorei	87.8102
UniRef90_R7P3C2|g__Bacteroides.s__Bacteroides_vulgatus	58.5402
UniRef90_U6RFX0	146.35
UniRef90_U6RFX0|g__Bacteroides.s__Bacteroides_dorei	146.35
UniRef90_A6L2R4	146.234
UniRef90_A6L2R4|g__Bacteroides.s__Bacteroides_dorei	87.8102
UniRef90_A6L2R4|g__Bacteroides.s__Bacteroides_vulgatus	58.4233
UniRef90_R6IGM0	146.018
UniRef90_R6IGM0|g__Bacteroides.s__Bacteroides_dorei	146.018
UniRef90_R7P5G9	145.985
UniRef90_R7P5G9|g__Bacteroides.s__Bacteroides_vulgatus	145.985
UniRef90_A6L775	145.622
UniRef90_A6L775|g__Bacteroides.s__Bacteroides_dorei	145.622
UniRef90_E5CBS7	145.622
UniRef90_E5CBS7|g__Bacteroides.s__Bacteroides_dorei	145.622
UniRef90_I9B8Y9	145.622
UniRef90_I9B8Y9|g__Bacteroides.s__Bacteroides_dorei	145.622
UniRef90_Q8A8P6	145.478
UniRef90_Q8A8P6|g__Bacteroides.s__Bacteroides_vulgatus	87.2865
UniRef90_Q8A8P6|g__Bacteroides.s__Bacteroides_dorei	58.191
UniRef90_R7NZ73	145.478
UniRef90_R7NZ73|g__Bacteroides.s__Bacteroides_vulgatus	145.478
UniRef90_R7NXK5	145.381
UniRef90_R7NXK5|g__Bacteroides.s__Bacteroides_vulgatus	96.9208
UniRef90_R7NXK5|g__Bacteroides.s__Bacteroides_dorei	48.4604
UniRef90_J9G4D6	145.261
UniRef90_J9G4D6|g__Bacteroides.s__Bacteroides_vulgatus	108.946
UniRef90_J9G4D6|g__Bacteroides.s__Bacteroides_dorei	36.3152
UniRef90_R6HX47	145.261
UniRef90_R6HX47|g__Bacteroides.s__Bacteroides_dorei	72.6305
UniRef90_R6HX47|g__Bacteroides.s__Bacteroides_vulgatus	72.6305
UniRef90_R9H067	145.261
UniRef90_R9H067|g__Bacteroides.s__Bacteroides_vulgatus	145.261
UniRef90_R9HCK1	145.261
UniRef90_R9HCK1|g__Bacteroides.s__Bacteroides_vulgatus	145.261
UniRef90_R7NUX5	144.901
UniRef90_R7NUX5|g__Bacteroides.s__Bacteroides_dorei	144.901
UniRef90_R7NZI6	144.901
UniRef90_R7NZI6|g__Bacteroides.s__Bacteroides_vulgatus	96.6009
UniRef90_R7NZI6|g__Bacteroides.s__Bacteroides_dorei	48.3005
UniRef90_UPI0004695389	144.663
UniRef90_UPI0004695389|g__Bacteroides.s__Bacteroides_dorei	144.663
UniRef90_R9HKK1	144.583
UniRef90_R9HKK1|g__Bacteroides.s__Bacteroides_dorei	80.324
UniRef90_R9HKK1|g__Bacteroides.s__Bacteroides_vulgatus	64.2592
UniRef90_A6L522	144.544
UniRef90_A6L522|g__Bacteroides.s__Bacteroides_dorei	108.408
UniRef90_A6L522|g__Bacteroides.s__Bacteroides_vulgatus	36.1359
UniRef90_I9FDH0	144.544
UniRef90_I9FDH0|g__Bacteroides.s__Bacteroides_dorei	144.544
UniRef90_R7P221	144.544
UniRef90_R7P221|g__Bacteroides.s__Bacteroides_vulgatus	144.544
UniRef90_R6I044	144.489
UniRef90_R6I044|g__Bacteroides.s__Bacteroides_dorei	144.489
UniRef90_A6KWW9	144.425
UniRef90_A6KWW9|g__Bacteroides.s__Bacteroides_vulgatus	144.425
UniRef90_A6L4F2	144.425
UniRef90_A6L4F2|g__Bacteroides.s__Bacteroides_dorei	96.2831
UniRef90_A6L4F2|g__Bacteroides.s__Bacteroides_vulgatus	48.1416
UniRef90_R6ILG6	144.425
UniRef90_R6ILG6|g__Bacteroides.s__Bacteroides_dorei	96.2831
UniRef90_R6ILG6|g__Bacteroides.s__Bacteroides_vulgatus	48.1416
UniRef90_A6L2U2	144.27
UniRef90_A6L2U2|g__Bacteroides.s__Bacteroides_vulgatus	144.27
UniRef90_A6KZA0	144.188
UniRef90_A6KZA0|g__Bacteroides.s__Bacteroides_dorei	72.0938
UniRef90_A6KZA0|g__Bacteroides.s__Bacteroides_vulgatus	72.0938
UniRef90_A6L3I7	144.188
UniRef90_A6L3I7|g__Bacteroides.s__Bacteroides_dorei	72.0938
UniRef90_A6L3I7|g__Bacteroides.s__Bacteroides_vulgatus	72.0938
UniRef90_C3QUB1	144.188
UniRef90_C3QUB1|g__Bacteroides.s__Bacteroides_dorei	144.188
UniRef90_A6L6W6	143.951
UniRef90_A6L6W6|g__Bacteroides.s__Bacteroides_dorei	95.9675
UniRef90_A6L6W6|g__Bacteroides.s__Bacteroides_vulgatus	47.9837
UniRef90_R6HR23	143.833
UniRef90_R6HR23|g__Bacteroides.s__Bacteroides_dorei	143.833
UniRef90_R7P497	143.693
UniRef90_R7P497|g__Bacteroides.s__Bacteroides_vulgatus	95.4459
UniRef90_R7P497|g__Bacteroides.s__Bacteroides_dorei	48.2474
UniRef90_A6L423	143.693
UniRef90_A6L423|g__Bacteroides.s__Bacteroides_vulgatus	107.347
UniRef90_A6L423|g__Bacteroides.s__Bacteroides_dorei	36.3453
UniRef90_A6KYP0	143.481
UniRef90_A6KYP0|g__Bacteroides.s__Bacteroides_dorei	143.481
UniRef90_C3Q2N1	143.481
UniRef90_C3Q2N1|g__Bacteroides.s__Bacteroides_dorei	143.481
UniRef90_C3QU88	143.481
UniRef90_C3QU88|g__Bacteroides.s__Bacteroides_dorei	143.481
UniRef90_D4VSU5	143.481
UniRef90_D4VSU5|g__Bacteroides.s__Bacteroides_vulgatus	143.481
UniRef90_Q5LHK5	143.481
UniRef90_Q5LHK5|g__Bacteroides.s__Bacteroides_dorei	143.481
UniRef90_Q650D7	143.481
UniRef90_Q650D7|g__Bacteroides.s__Bacteroides_dorei	71.7404
UniRef90_Q650D7|g__Bacteroides.s__Bacteroides_vulgatus	71.7404
UniRef90_R6DNS5	143.481
UniRef90_R6DNS5|g__Bacteroides.s__Bacteroides_vulgatus	143.481
UniRef90_R6HWX9	143.481
UniRef90_R6HWX9|g__Bacteroides.s__Bacteroides_dorei	143.481
UniRef90_R9HGI1	143.481
UniRef90_R9HGI1|g__Bacteroides.s__Bacteroides_vulgatus	143.481
UniRef90_R7DU55	143.326
UniRef90_R7DU55|g__Bacteroides.s__Bacteroides_dorei	95.3423
UniRef90_R7DU55|g__Bacteroides.s__Bacteroides_vulgatus	47.9837
UniRef90_A6L2F0	143.191
UniRef90_A6L2F0|g__Bacteroides.s__Bacteroides_vulgatus	86.9408
UniRef90_A6L2F0|g__Bacteroides.s__Bacteroides_dorei	56.2505
UniRef90_R7P2W4	143.131
UniRef90_R7P2W4|g__Bacteroides.s__Bacteroides_dorei	71.7404
UniRef90_R7P2W4|g__Bacteroides.s__Bacteroides_vulgatus	71.3904
UniRef90_A0A015VSZ2	143.08
UniRef90_A0A015VSZ2|g__Bacteroides.s__Bacteroides_vulgatus	81.76
UniRef90_A0A015VSZ2|g__Bacteroides.s__Bacteroides_dorei	61.32
UniRef90_R6ILW8	143.013
UniRef90_R6ILW8|g__Bacteroides.s__Bacteroides_dorei	143.013
UniRef90_A6LIN6	143.013
UniRef90_A6LIN6|g__Bacteroides.s__Bacteroides_dorei	95.3423
UniRef90_A6LIN6|g__Bacteroides.s__Bacteroides_vulgatus	47.6711
UniRef90_R6ZHI6	142.946
UniRef90_R6ZHI6|g__Bacteroides.s__Bacteroides_dorei	142.946
UniRef90_A6L304	142.781
UniRef90_A6L304|g__Bacteroides.s__Bacteroides_dorei	95.1872
UniRef90_A6L304|g__Bacteroides.s__Bacteroides_vulgatus	47.5936
UniRef90_A6L3V8	142.781
UniRef90_A6L3V8|g__Bacteroides.s__Bacteroides_vulgatus	107.086
UniRef90_A6L3V8|g__Bacteroides.s__Bacteroides_dorei	35.6952
UniRef90_A6L386	142.549
UniRef90_A6L386|g__Bacteroides.s__Bacteroides_dorei	142.549
UniRef90_R6IM42	142.364
UniRef90_R6IM42|g__Bacteroides.s__Bacteroides_dorei	142.364
UniRef90_A6L3A5	142.251
UniRef90_A6L3A5|g__Bacteroides.s__Bacteroides_dorei	76.6232
UniRef90_A6L3A5|g__Bacteroides.s__Bacteroides_vulgatus	65.628
UniRef90_I8WRP3	142.251
UniRef90_I8WRP3|g__Bacteroides.s__Bacteroides_dorei	142.251
UniRef90_Q64RN6	142.088
UniRef90_Q64RN6|g__Bacteroides.s__Bacteroides_vulgatus	142.088
UniRef90_A6KXM3	142.088
UniRef90_A6KXM3|g__Bacteroides.s__Bacteroides_dorei	142.088
UniRef90_A6L763	142.088
UniRef90_A6L763|g__Bacteroides.s__Bacteroides_dorei	71.0439
UniRef90_A6L763|g__Bacteroides.s__Bacteroides_vulgatus	71.0439
UniRef90_I9QI19	142.088
UniRef90_I9QI19|g__Bacteroides.s__Bacteroides_dorei	142.088
UniRef90_R6HRL1	142.088
UniRef90_R6HRL1|g__Bacteroides.s__Bacteroides_dorei	142.088
UniRef90_R6HRV7	142.088
UniRef90_R6HRV7|g__Bacteroides.s__Bacteroides_dorei	71.0439
UniRef90_R6HRV7|g__Bacteroides.s__Bacteroides_vulgatus	71.0439
UniRef90_R9HUR3	142.088
UniRef90_R9HUR3|g__Bacteroides.s__Bacteroides_vulgatus	142.088
UniRef90_R6HXE7	141.744
UniRef90_R6HXE7|g__Bacteroides.s__Bacteroides_dorei	141.744
UniRef90_A6L3A6	141.629
UniRef90_A6L3A6|g__Bacteroides.s__Bacteroides_dorei	94.4196
UniRef90_A6L3A6|g__Bacteroides.s__Bacteroides_vulgatus	47.2098
UniRef90_A6KZD6	141.401
UniRef90_A6KZD6|g__Bacteroides.s__Bacteroides_dorei	70.7007
UniRef90_A6KZD6|g__Bacteroides.s__Bacteroides_vulgatus	70.7007
UniRef90_A6L5K5	141.401
UniRef90_A6L5K5|g__Bacteroides.s__Bacteroides_dorei	141.401
UniRef90_I9FC32	141.401
UniRef90_I9FC32|g__Bacteroides.s__Bacteroides_dorei	141.401
UniRef90_R9HI95	141.401
UniRef90_R9HI95|g__Bacteroides.s__Bacteroides_vulgatus	141.401
UniRef90_A6L1R9	141.061
UniRef90_A6L1R9|g__Bacteroides.s__Bacteroides_dorei	141.061
UniRef90_C3RAK2	141.061
UniRef90_C3RAK2|g__Bacteroides.s__Bacteroides_dorei	141.061
UniRef90_A6L5K6	140.722
UniRef90_A6L5K6|g__Bacteroides.s__Bacteroides_dorei	140.722
UniRef90_C3R7K4	140.722
UniRef90_C3R7K4|g__Bacteroides.s__Bacteroides_dorei	140.722
UniRef90_C6Z204	140.722
UniRef90_C6Z204|g__Bacteroides.s__Bacteroides_vulgatus	140.722
UniRef90_Q5L8B4	140.722
UniRef90_Q5L8B4|g__Bacteroides.s__Bacteroides_dorei	140.722
UniRef90_R6HKX5	140.722
UniRef90_R6HKX5|g__Bacteroides.s__Bacteroides_vulgatus	140.722
UniRef90_R6IFX0	140.722
UniRef90_R6IFX0|g__Bacteroides.s__Bacteroides_vulgatus	140.722
UniRef90_R6IJ94	140.722
UniRef90_R6IJ94|g__Bacteroides.s__Bacteroides_dorei	140.722
UniRef90_R9HLI4	140.722
UniRef90_R9HLI4|g__Bacteroides.s__Bacteroides_vulgatus	140.722
UniRef90_R6HQF8	140.528
UniRef90_R6HQF8|g__Bacteroides.s__Bacteroides_vulgatus	80.302
UniRef90_R6HQF8|g__Bacteroides.s__Bacteroides_dorei	60.2265
UniRef90_R6IHX9	140.384
UniRef90_R6IHX9|g__Bacteroides.s__Bacteroides_vulgatus	140.384
UniRef90_I9QFD8	140.272
UniRef90_I9QFD8|g__Bacteroides.s__Bacteroides_dorei	140.272
UniRef90_A6L518	140.272
UniRef90_A6L518|g__Bacteroides.s__Bacteroides_vulgatus	93.5146
UniRef90_A6L518|g__Bacteroides.s__Bacteroides_dorei	46.7573
UniRef90_R6IHF0	140.048
UniRef90_R6IHF0|g__Bacteroides.s__Bacteroides_dorei	140.048
UniRef90_R9H4L3	140.048
UniRef90_R9H4L3|g__Bacteroides.s__Bacteroides_vulgatus	140.048
UniRef90_A6L4P0	139.914
UniRef90_A6L4P0|g__Bacteroides.s__Bacteroides_vulgatus	111.931
UniRef90_A6L4P0|g__Bacteroides.s__Bacteroides_dorei	27.9829
UniRef90_A6KWL3	139.825
UniRef90_A6KWL3|g__Bacteroides.s__Bacteroides_dorei	139.825
UniRef90_R7P0I2	139.825
UniRef90_R7P0I2|g__Bacteroides.s__Bacteroides_dorei	93.2168
UniRef90_R7P0I2|g__Bacteroides.s__Bacteroides_vulgatus	46.6084
UniRef90_R9HSX6	139.714
UniRef90_R9HSX6|g__Bacteroides.s__Bacteroides_vulgatus	139.714
UniRef90_R6HUX8	139.381
UniRef90_R6HUX8|g__Bacteroides.s__Bacteroides_dorei	139.381
UniRef90_D6D8M6	139.381
UniRef90_D6D8M6|g__Bacteroides.s__Bacteroides_dorei	92.9209
UniRef90_D6D8M6|g__Bacteroides.s__Bacteroides_vulgatus	46.4604
UniRef90_D4V887	139.381
UniRef90_D4V887|g__Bacteroides.s__Bacteroides_vulgatus	139.381
UniRef90_R6HI72	139.381
UniRef90_R6HI72|g__Bacteroides.s__Bacteroides_vulgatus	139.381
UniRef90_R6HQ64	139.381
UniRef90_R6HQ64|g__Bacteroides.s__Bacteroides_dorei	139.381
UniRef90_R7EHR2	139.381
UniRef90_R7EHR2|g__Bacteroides.s__Bacteroides_vulgatus	139.381
UniRef90_R9HQX3	139.381
UniRef90_R9HQX3|g__Bacteroides.s__Bacteroides_vulgatus	139.381
UniRef90_A6KWD4	139.055
UniRef90_A6KWD4|g__Bacteroides.s__Bacteroides_vulgatus	139.055
UniRef90_I9J135	139.05
UniRef90_I9J135|g__Bacteroides.s__Bacteroides_vulgatus	139.05
UniRef90_R9HLZ6	139.05
UniRef90_R9HLZ6|g__Bacteroides.s__Bacteroides_vulgatus	139.05
UniRef90_A6KYP7	138.721
UniRef90_A6KYP7|g__Bacteroides.s__Bacteroides_dorei	69.3604
UniRef90_A6KYP7|g__Bacteroides.s__Bacteroides_vulgatus	69.3604
UniRef90_A6L4K4	138.721
UniRef90_A6L4K4|g__Bacteroides.s__Bacteroides_dorei	138.721
UniRef90_C6ZAZ6	138.721
UniRef90_C6ZAZ6|g__Bacteroides.s__Bacteroides_dorei	138.721
UniRef90_R6HTS2	138.589
UniRef90_R6HTS2|g__Bacteroides.s__Bacteroides_vulgatus	110.871
UniRef90_R6HTS2|g__Bacteroides.s__Bacteroides_dorei	27.7179
UniRef90_A6L0Z6	138.502
UniRef90_A6L0Z6|g__Bacteroides.s__Bacteroides_dorei	92.3346
UniRef90_A6L0Z6|g__Bacteroides.s__Bacteroides_vulgatus	46.1673
UniRef90_A6L3Q8	138.44
UniRef90_A6L3Q8|g__Bacteroides.s__Bacteroides_vulgatus	138.44
UniRef90_A6KZS1	138.393
UniRef90_A6KZS1|g__Bacteroides.s__Bacteroides_vulgatus	138.393
UniRef90_R6IFK5	138.253
UniRef90_R6IFK5|g__Bacteroides.s__Bacteroides_vulgatus	70.0241
UniRef90_R6IFK5|g__Bacteroides.s__Bacteroides_dorei	68.2286
UniRef90_A6L200	138.23
UniRef90_A6L200|g__Bacteroides.s__Bacteroides_vulgatus	69.1964
UniRef90_A6L200|g__Bacteroides.s__Bacteroides_dorei	69.0336
UniRef90_A6LB82	138.077
UniRef90_A6LB82|g__Bacteroides.s__Bacteroides_vulgatus	138.077
UniRef90_A6L7T0	138.066
UniRef90_A6L7T0|g__Bacteroides.s__Bacteroides_dorei	138.066
UniRef90_R7NP40	138.066
UniRef90_R7NP40|g__Bacteroides.s__Bacteroides_vulgatus	82.8398
UniRef90_R7NP40|g__Bacteroides.s__Bacteroides_dorei	55.2266
UniRef90_A6L2M2	138.066
UniRef90_A6L2M2|g__Bacteroides.s__Bacteroides_vulgatus	138.066
UniRef90_D4VC44	138.066
UniRef90_D4VC44|g__Bacteroides.s__Bacteroides_dorei	138.066
UniRef90_D4VDZ2	138.066
UniRef90_D4VDZ2|g__Bacteroides.s__Bacteroides_dorei	138.066
UniRef90_I8ZXL7	138.066
UniRef90_I8ZXL7|g__Bacteroides.s__Bacteroides_dorei	138.066
UniRef90_R6HHX8	138.066
UniRef90_R6HHX8|g__Bacteroides.s__Bacteroides_dorei	138.066
UniRef90_R6HYM7	138.066
UniRef90_R6HYM7|g__Bacteroides.s__Bacteroides_vulgatus	138.066
UniRef90_R6HZK1	138.066
UniRef90_R6HZK1|g__Bacteroides.s__Bacteroides_dorei	138.066
UniRef90_C3Q078	137.85
UniRef90_C3Q078|g__Bacteroides.s__Bacteroides_dorei	114.875
UniRef90_C3Q078|g__Bacteroides.s__Bacteroides_vulgatus	22.9749
UniRef90_R6HYS9	137.85
UniRef90_R6HYS9|g__Bacteroides.s__Bacteroides_vulgatus	137.85
UniRef90_I9QEH9	137.634
UniRef90_I9QEH9|g__Bacteroides.s__Bacteroides_dorei	137.634
UniRef90_A6L070	137.418
UniRef90_A6L070|g__Bacteroides.s__Bacteroides_dorei	137.418
UniRef90_I9QI96	137.418
UniRef90_I9QI96|g__Bacteroides.s__Bacteroides_dorei	137.418
UniRef90_I9RGL2	137.418
UniRef90_I9RGL2|g__Bacteroides.s__Bacteroides_dorei	68.7091
UniRef90_I9RGL2|g__Bacteroides.s__Bacteroides_vulgatus	68.7091
UniRef90_R6IFN1	137.418
UniRef90_R6IFN1|g__Bacteroides.s__Bacteroides_dorei	137.418
UniRef90_R6YUN4	137.418
UniRef90_R6YUN4|g__Bacteroides.s__Bacteroides_dorei	137.418
UniRef90_R7P4H0	137.418
UniRef90_R7P4H0|g__Bacteroides.s__Bacteroides_vulgatus	137.418
UniRef90_A6KXX0	136.776
UniRef90_A6KXX0|g__Bacteroides.s__Bacteroides_vulgatus	136.776
UniRef90_A6L3D4	136.776
UniRef90_A6L3D4|g__Bacteroides.s__Bacteroides_dorei	136.776
UniRef90_A6L7K0	136.776
UniRef90_A6L7K0|g__Bacteroides.s__Bacteroides_vulgatus	136.776
UniRef90_I8VTF0	136.776
UniRef90_I8VTF0|g__Bacteroides.s__Bacteroides_dorei	136.776
UniRef90_I9R3V5	136.776
UniRef90_I9R3V5|g__Bacteroides.s__Bacteroides_dorei	136.776
UniRef90_K5CQW8	136.776
UniRef90_K5CQW8|g__Bacteroides.s__Bacteroides_dorei	136.776
UniRef90_R6HVS3	136.776
UniRef90_R6HVS3|g__Bacteroides.s__Bacteroides_dorei	136.776
UniRef90_R9HM97	136.776
UniRef90_R9HM97|g__Bacteroides.s__Bacteroides_vulgatus	136.776
UniRef90_R7P4T3	136.594
UniRef90_R7P4T3|g__Bacteroides.s__Bacteroides_dorei	136.594
UniRef90_A6KYD8	136.563
UniRef90_A6KYD8|g__Bacteroides.s__Bacteroides_dorei	136.563
UniRef90_A6L3S6	136.482
UniRef90_A6L3S6|g__Bacteroides.s__Bacteroides_vulgatus	136.482
UniRef90_A6L710	136.457
UniRef90_A6L710|g__Bacteroides.s__Bacteroides_dorei	102.343
UniRef90_A6L710|g__Bacteroides.s__Bacteroides_vulgatus	34.1143
UniRef90_R9H3P1	136.457
UniRef90_R9H3P1|g__Bacteroides.s__Bacteroides_vulgatus	136.457
UniRef90_R6HI27	136.17
UniRef90_R6HI27|g__Bacteroides.s__Bacteroides_dorei	68.2286
UniRef90_R6HI27|g__Bacteroides.s__Bacteroides_vulgatus	67.9412
UniRef90_I9F7R2	136.14
UniRef90_I9F7R2|g__Bacteroides.s__Bacteroides_dorei	136.14
UniRef90_R7NUI6	136.14
UniRef90_R7NUI6|g__Bacteroides.s__Bacteroides_vulgatus	136.14
UniRef90_R7NW02	136.14
UniRef90_R7NW02|g__Bacteroides.s__Bacteroides_dorei	68.0699
UniRef90_R7NW02|g__Bacteroides.s__Bacteroides_vulgatus	68.0699
UniRef90_C3RFF7	136.14
UniRef90_C3RFF7|g__Bacteroides.s__Bacteroides_dorei	136.14
UniRef90_A6L511	135.929
UniRef90_A6L511|g__Bacteroides.s__Bacteroides_dorei	135.929
UniRef90_A6L224	135.824
UniRef90_A6L224|g__Bacteroides.s__Bacteroides_vulgatus	135.824
UniRef90_A6KX00	135.671
UniRef90_A6KX00|g__Bacteroides.s__Bacteroides_vulgatus	68.2286
